valueid,datavalue,valuedatetime,utc_offset
1014892132,21.4,2025-09-05 18:30:00,-5
1014897550,21.3,2025-09-05 18:45:00,-5
1014902545,21.3,2025-09-05 19:00:00,-5
1014907683,21.2,2025-09-05 19:15:00,-5
1014912905,21.2,2025-09-05 19:30:00,-5
1014917953,21.2,2025-09-05 19:45:00,-5
1014923035,21.1,2025-09-05 20:00:00,-5
1014928155,21.1,2025-09-05 20:15:00,-5
1014933154,21.1,2025-09-05 20:30:00,-5
1014938277,21.0,2025-09-05 20:45:00,-5
1014943365,21.0,2025-09-05 21:00:00,-5
1014948662,21.0,2025-09-05 21:15:00,-5
1014953928,21.0,2025-09-05 21:30:00,-5
1014958898,20.9,2025-09-05 21:45:00,-5
1014964146,20.9,2025-09-05 22:00:00,-5
1014969547,20.9,2025-09-05 22:15:00,-5
1014974471,20.82,2025-09-05 22:30:00,-5
1014979866,20.8,2025-09-05 22:45:00,-5
1014984824,20.8,2025-09-05 23:00:00,-5
1014990051,20.8,2025-09-05 23:15:00,-5
1014995080,20.8,2025-09-05 23:30:00,-5
1015000142,20.8,2025-09-05 23:45:00,-5
1015005199,20.7,2025-09-06 00:00:00,-5
1015010432,20.7,2025-09-06 00:15:00,-5
1015015400,20.7,2025-09-06 00:30:00,-5
1015020487,20.7,2025-09-06 00:45:00,-5
1015025585,20.7,2025-09-06 01:00:00,-5
1015031016,20.6,2025-09-06 01:15:00,-5
1015036243,20.6,2025-09-06 01:30:00,-5
1015041283,20.6,2025-09-06 01:45:00,-5
1015046559,20.6,2025-09-06 02:00:00,-5
1015051893,20.5,2025-09-06 02:15:00,-5
1015056906,20.5,2025-09-06 02:30:00,-5
1015062286,20.5,2025-09-06 02:45:00,-5
1015067301,20.5,2025-09-06 03:00:00,-5
1015072453,20.4,2025-09-06 03:15:00,-5
1015077486,20.4,2025-09-06 03:30:00,-5
1015082508,20.4,2025-09-06 03:45:00,-5
1015087577,20.4,2025-09-06 04:00:00,-5
1015092749,20.3,2025-09-06 04:15:00,-5
1015097752,20.3,2025-09-06 04:30:00,-5
1015102779,20.3,2025-09-06 04:45:00,-5
1015107918,20.3,2025-09-06 05:00:00,-5
1015113040,20.2,2025-09-06 05:15:00,-5
1015118268,20.2,2025-09-06 05:30:00,-5
1015123262,20.2,2025-09-06 05:45:00,-5
1015128398,20.2,2025-09-06 06:00:00,-5
1015133814,20.2,2025-09-06 06:15:00,-5
1015138805,20.15,2025-09-06 06:30:00,-5
1015144132,20.2,2025-09-06 06:45:00,-5
1015149141,20.2,2025-09-06 07:00:00,-5
1015154874,20.2,2025-09-06 07:15:00,-5
1015159827,20.3,2025-09-06 07:30:00,-5
1015164924,20.3,2025-09-06 07:45:00,-5
1015169976,20.4,2025-09-06 08:00:00,-5
1015175187,20.4,2025-09-06 08:15:00,-5
1015180266,20.5,2025-09-06 08:30:00,-5
1015185313,20.6,2025-09-06 08:45:00,-5
1015190523,20.7,2025-09-06 09:00:00,-5
1015195912,20.8,2025-09-06 09:15:00,-5
1015200941,21.0,2025-09-06 09:30:00,-5
1015206190,21.1,2025-09-06 09:45:00,-5
1015211489,21.2,2025-09-06 10:00:00,-5
1015216954,21.4,2025-09-06 10:15:00,-5
1015222505,21.5,2025-09-06 10:30:00,-5
1015228095,21.7,2025-09-06 10:45:00,-5
1015232873,21.9,2025-09-06 11:00:00,-5
1015238231,22.0,2025-09-06 11:15:00,-5
1015243185,22.1,2025-09-06 11:30:00,-5
1015248262,22.2,2025-09-06 11:45:00,-5
1015253430,22.3,2025-09-06 12:00:00,-5
1015258566,22.3,2025-09-06 12:15:00,-5
1015263695,22.3,2025-09-06 12:30:00,-5
1015268801,22.3,2025-09-06 12:45:00,-5
1015273981,22.4,2025-09-06 13:00:00,-5
1015279222,22.5,2025-09-06 13:15:00,-5
1015284374,22.6,2025-09-06 13:30:00,-5
1015289561,22.6,2025-09-06 13:45:00,-5
1015294806,22.7,2025-09-06 14:00:00,-5
1015300138,22.7,2025-09-06 14:15:00,-5
1015305142,22.67,2025-09-06 14:30:00,-5
1015310613,22.6,2025-09-06 14:45:00,-5
1015315524,22.6,2025-09-06 15:00:00,-5
1015320601,22.5,2025-09-06 15:15:00,-5
1015325684,22.4,2025-09-06 15:30:00,-5
1015330752,22.4,2025-09-06 15:45:00,-5
1015336076,22.4,2025-09-06 16:00:00,-5
1015341204,22.3,2025-09-06 16:15:00,-5
1015346352,22.3,2025-09-06 16:30:00,-5
1015351432,22.2,2025-09-06 16:45:00,-5
1015356415,22.2,2025-09-06 17:00:00,-5
1015361752,22.1,2025-09-06 17:15:00,-5
1015366734,22.0,2025-09-06 17:30:00,-5
1015371869,22.0,2025-09-06 17:45:00,-5
1015377054,21.9,2025-09-06 18:00:00,-5
1015382494,21.8,2025-09-06 18:15:00,-5
1015387587,21.7,2025-09-06 18:30:00,-5
1015392834,21.7,2025-09-06 18:45:00,-5
1015397923,21.6,2025-09-06 19:00:00,-5
1015402974,21.5,2025-09-06 19:15:00,-5
1015408016,21.4,2025-09-06 19:30:00,-5
1015413111,21.4,2025-09-06 19:45:00,-5
1015418149,21.3,2025-09-06 20:00:00,-5
1015423257,21.3,2025-09-06 20:15:00,-5
1015428253,21.2,2025-09-06 20:30:00,-5
1015433273,21.2,2025-09-06 20:45:00,-5
1015438283,21.1,2025-09-06 21:00:00,-5
1015443375,21.1,2025-09-06 21:15:00,-5
1015448442,21.1,2025-09-06 21:30:00,-5
1015453562,21.0,2025-09-06 21:45:00,-5
1015458793,21.0,2025-09-06 22:00:00,-5
1015464095,20.9,2025-09-06 22:15:00,-5
1015469125,20.8,2025-09-06 22:30:00,-5
1015474388,20.7,2025-09-06 22:45:00,-5
1015479479,20.7,2025-09-06 23:00:00,-5
1015484561,20.6,2025-09-06 23:15:00,-5
1015489510,20.5,2025-09-06 23:30:00,-5
1015494609,20.4,2025-09-06 23:45:00,-5
1015499596,20.4,2025-09-07 00:00:00,-5
1015504905,20.3,2025-09-07 00:15:00,-5
1015509964,20.2,2025-09-07 00:30:00,-5
1015514915,20.2,2025-09-07 00:45:00,-5
1015519953,20.1,2025-09-07 01:00:00,-5
1015525005,20.1,2025-09-07 01:15:00,-5
1015530125,20.0,2025-09-07 01:30:00,-5
1015535227,19.9,2025-09-07 01:45:00,-5
1015540454,19.9,2025-09-07 02:00:00,-5
1015545775,19.8,2025-09-07 02:15:00,-5
1015550746,19.8,2025-09-07 02:30:00,-5
1015556018,19.7,2025-09-07 02:45:00,-5
1015561024,19.7,2025-09-07 03:00:00,-5
1015566217,19.7,2025-09-07 03:15:00,-5
1015571302,19.7,2025-09-07 03:30:00,-5
1015576345,19.7,2025-09-07 03:45:00,-5
1015581479,19.7,2025-09-07 04:00:00,-5
1015586583,19.7,2025-09-07 04:15:00,-5
1015591549,19.68,2025-09-07 04:30:00,-5
1015596573,19.6,2025-09-07 04:45:00,-5
1015601607,19.5,2025-09-07 05:00:00,-5
1015606743,19.5,2025-09-07 05:15:00,-5
1015611809,19.6,2025-09-07 05:30:00,-5
1015616958,19.6,2025-09-07 05:45:00,-5
1015622119,19.7,2025-09-07 06:00:00,-5
1015627420,19.7,2025-09-07 06:15:00,-5
1015632411,19.7,2025-09-07 06:30:00,-5
1015637676,19.6,2025-09-07 06:45:00,-5
1015642697,19.6,2025-09-07 07:00:00,-5
1015648599,19.5,2025-09-07 07:15:00,-5
1015653519,19.5,2025-09-07 07:30:00,-5
1015658582,19.4,2025-09-07 07:45:00,-5
1015663569,19.4,2025-09-07 08:00:00,-5
1015668711,19.4,2025-09-07 08:15:00,-5
1015673647,19.3,2025-09-07 08:30:00,-5
1015678705,19.3,2025-09-07 08:45:00,-5
1015683661,19.3,2025-09-07 09:00:00,-5
1015688836,19.2,2025-09-07 09:15:00,-5
1015694018,19.2,2025-09-07 09:30:00,-5
1015699015,19.2,2025-09-07 09:45:00,-5
1015704334,19.2,2025-09-07 10:00:00,-5
1015709765,19.2,2025-09-07 10:15:00,-5
1015715208,19.2,2025-09-07 10:30:00,-5
1015720629,19.2,2025-09-07 10:45:00,-5
1015725691,19.3,2025-09-07 11:00:00,-5
1015730853,19.3,2025-09-07 11:15:00,-5
1015736029,19.3,2025-09-07 11:30:00,-5
1015741053,19.4,2025-09-07 11:45:00,-5
1015746272,19.4,2025-09-07 12:00:00,-5
1015751392,19.4,2025-09-07 12:15:00,-5
1015756565,19.5,2025-09-07 12:30:00,-5
1015761633,19.5,2025-09-07 12:45:00,-5
1015766862,19.5,2025-09-07 13:00:00,-5
1015772041,19.5,2025-09-07 13:15:00,-5
1015777272,19.6,2025-09-07 13:30:00,-5
1015782470,19.6,2025-09-07 13:45:00,-5
1015787755,19.6,2025-09-07 14:00:00,-5
1015793113,19.67,2025-09-07 14:15:00,-5
1015798193,19.7,2025-09-07 14:30:00,-5
1015803695,19.7,2025-09-07 14:45:00,-5
1015808940,19.7,2025-09-07 15:00:00,-5
1015814160,19.7,2025-09-07 15:15:00,-5
1015819262,19.7,2025-09-07 15:30:00,-5
1015824391,19.6,2025-09-07 15:45:00,-5
1015829525,19.6,2025-09-07 16:00:00,-5
1015834812,19.5,2025-09-07 16:15:00,-5
1015839809,19.5,2025-09-07 16:30:00,-5
1015844914,19.5,2025-09-07 16:45:00,-5
1015849957,19.4,2025-09-07 17:00:00,-5
1015855144,19.4,2025-09-07 17:15:00,-5
1015860275,19.4,2025-09-07 17:30:00,-5
1015865323,19.4,2025-09-07 17:45:00,-5
1015870531,19.3,2025-09-07 18:00:00,-5
1015876095,19.3,2025-09-07 18:15:00,-5
1015881181,19.2,2025-09-07 18:30:00,-5
1015886499,19.1,2025-09-07 18:45:00,-5
1015891854,19.0,2025-09-07 19:00:00,-5
1015896916,18.87,2025-09-07 19:15:00,-5
1015901949,18.7,2025-09-07 19:30:00,-5
1015907045,18.67,2025-09-07 19:45:00,-5
1015912067,18.6,2025-09-07 20:00:00,-5
1015917233,18.5,2025-09-07 20:15:00,-5
1015922200,18.4,2025-09-07 20:30:00,-5
1015927210,18.3,2025-09-07 20:45:00,-5
1015932261,18.2,2025-09-07 21:00:00,-5
1015937323,18.1,2025-09-07 21:15:00,-5
1015942458,18.1,2025-09-07 21:30:00,-5
1015947434,18.0,2025-09-07 21:45:00,-5
1015952654,17.9,2025-09-07 22:00:00,-5
1015957879,17.9,2025-09-07 22:15:00,-5
1015962935,17.8,2025-09-07 22:30:00,-5
1015968181,17.8,2025-09-07 22:45:00,-5
1015973384,17.7,2025-09-07 23:00:00,-5
1015978574,17.63,2025-09-07 23:15:00,-5
1015983556,17.6,2025-09-07 23:30:00,-5
1015988559,17.6,2025-09-07 23:45:00,-5
1015993582,17.5,2025-09-08 00:00:00,-5
1015998662,17.4,2025-09-08 00:15:00,-5
1016003653,17.4,2025-09-08 00:30:00,-5
1016008614,17.3,2025-09-08 00:45:00,-5
1016013636,17.3,2025-09-08 01:00:00,-5
1016018819,17.2,2025-09-08 01:15:00,-5
1016023883,17.1,2025-09-08 01:30:00,-5
1016028891,17.1,2025-09-08 01:45:00,-5
1016034089,17.0,2025-09-08 02:00:00,-5
1016039382,16.9,2025-09-08 02:15:00,-5
1016044451,16.8,2025-09-08 02:30:00,-5
1016049591,16.8,2025-09-08 02:45:00,-5
1016054615,16.7,2025-09-08 03:00:00,-5
1016059728,16.7,2025-09-08 03:15:00,-5
1016064723,16.6,2025-09-08 03:30:00,-5
1016069741,16.6,2025-09-08 03:45:00,-5
1016074717,16.5,2025-09-08 04:00:00,-5
1016079895,16.4,2025-09-08 04:15:00,-5
1016084810,16.4,2025-09-08 04:30:00,-5
1016089793,16.3,2025-09-08 04:45:00,-5
1016094844,16.2,2025-09-08 05:00:00,-5
1016099924,16.2,2025-09-08 05:15:00,-5
1016105013,16.1,2025-09-08 05:30:00,-5
1016109978,16.1,2025-09-08 05:45:00,-5
1016115082,16.0,2025-09-08 06:00:00,-5
1016120349,16.0,2025-09-08 06:15:00,-5
1016125340,15.9,2025-09-08 06:30:00,-5
1016130448,15.9,2025-09-08 06:45:00,-5
1016135423,15.98,2025-09-08 07:00:00,-5
1016140556,16.0,2025-09-08 07:15:00,-5
1016145585,16.1,2025-09-08 07:30:00,-5
1016150561,16.1,2025-09-08 07:45:00,-5
1016155692,16.2,2025-09-08 08:00:00,-5
1016160738,16.3,2025-09-08 08:15:00,-5
1016165807,16.4,2025-09-08 08:30:00,-5
1016170854,16.5,2025-09-08 08:45:00,-5
1016175900,16.6,2025-09-08 09:00:00,-5
1016181134,16.8,2025-09-08 09:15:00,-5
1016186271,16.9,2025-09-08 09:30:00,-5
1016191446,17.1,2025-09-08 09:45:00,-5
1016196691,17.2,2025-09-08 10:00:00,-5
1016202981,17.42,2025-09-08 10:15:00,-5
1016208648,17.5,2025-09-08 10:30:00,-5
1016213931,17.6,2025-09-08 10:45:00,-5
1016219127,17.9,2025-09-08 11:00:00,-5
1016224411,18.1,2025-09-08 11:15:00,-5
1016229465,18.3,2025-09-08 11:30:00,-5
1016234600,18.3,2025-09-08 11:45:00,-5
1016239687,18.2,2025-09-08 12:00:00,-5
1016244972,18.2,2025-09-08 12:15:00,-5
1016249880,18.1,2025-09-08 12:30:00,-5
1016255119,18.1,2025-09-08 12:45:00,-5
1016260223,18.1,2025-09-08 13:00:00,-5
1016265385,18.2,2025-09-08 13:15:00,-5
1016270619,18.2,2025-09-08 13:30:00,-5
1016275721,18.2,2025-09-08 13:45:00,-5
1016280945,18.3,2025-09-08 14:00:00,-5
1016286421,18.3,2025-09-08 14:15:00,-5
1016291446,18.3,2025-09-08 14:30:00,-5
1016296726,18.3,2025-09-08 14:45:00,-5
1016301881,18.3,2025-09-08 15:00:00,-5
1016307119,18.3,2025-09-08 15:15:00,-5
1016312251,18.3,2025-09-08 15:30:00,-5
1016317325,18.3,2025-09-08 15:45:00,-5
1016322372,18.2,2025-09-08 16:00:00,-5
1016327560,18.2,2025-09-08 16:15:00,-5
1016332549,18.2,2025-09-08 16:30:00,-5
1016337693,18.2,2025-09-08 16:45:00,-5
1016342970,18.2,2025-09-08 17:00:00,-5
1016347896,18.2,2025-09-08 17:15:00,-5
1016353169,18.1,2025-09-08 17:30:00,-5
1016358293,18.17,2025-09-08 17:45:00,-5
1016363411,18.2,2025-09-08 18:00:00,-5
1016368714,18.1,2025-09-08 18:15:00,-5
1016373927,18.0,2025-09-08 18:30:00,-5
1016379050,17.9,2025-09-08 18:45:00,-5
1016384153,17.8,2025-09-08 19:00:00,-5
1016389274,17.7,2025-09-08 19:15:00,-5
1016394364,17.6,2025-09-08 19:30:00,-5
1016399405,17.52,2025-09-08 19:45:00,-5
1016404406,17.5,2025-09-08 20:00:00,-5
1016409570,17.4,2025-09-08 20:15:00,-5
1016414554,17.3,2025-09-08 20:30:00,-5
1016419637,17.2,2025-09-08 20:45:00,-5
1016424623,17.2,2025-09-08 21:00:00,-5
1016429981,17.1,2025-09-08 21:15:00,-5
1016435258,17.0,2025-09-08 21:30:00,-5
1016440273,17.0,2025-09-08 21:45:00,-5
1016445438,16.9,2025-09-08 22:00:00,-5
1016450718,16.8,2025-09-08 22:15:00,-5
1016455802,16.8,2025-09-08 22:30:00,-5
1016460908,16.7,2025-09-08 22:45:00,-5
1016465840,16.6,2025-09-08 23:00:00,-5
1016471060,16.5,2025-09-08 23:15:00,-5
1016476146,16.5,2025-09-08 23:30:00,-5
1016481100,16.4,2025-09-08 23:45:00,-5
1016486163,16.4,2025-09-09 00:00:00,-5
1016491193,16.3,2025-09-09 00:15:00,-5
1016496108,16.2,2025-09-09 00:30:00,-5
1016501115,16.2,2025-09-09 00:45:00,-5
1016506002,16.2,2025-09-09 01:00:00,-5
1016510768,16.1,2025-09-09 01:15:00,-5
1016515728,16.1,2025-09-09 01:30:00,-5
1016520739,16.0,2025-09-09 01:45:00,-5
1016525909,16.0,2025-09-09 02:00:00,-5
1016531242,16.0,2025-09-09 02:15:00,-5
1016536256,15.9,2025-09-09 02:30:00,-5
1016541411,15.9,2025-09-09 02:45:00,-5
1016546366,15.8,2025-09-09 03:00:00,-5
1016551505,15.8,2025-09-09 03:15:00,-5
1016556462,15.8,2025-09-09 03:30:00,-5
1016561446,15.7,2025-09-09 03:45:00,-5
1016566461,15.7,2025-09-09 04:00:00,-5
1016571535,15.7,2025-09-09 04:15:00,-5
1016576446,15.7,2025-09-09 04:30:00,-5
1016581387,15.6,2025-09-09 04:45:00,-5
1016586291,15.6,2025-09-09 05:00:00,-5
1016591530,15.6,2025-09-09 05:15:00,-5
1016596417,15.6,2025-09-09 05:30:00,-5
1016601286,15.5,2025-09-09 05:45:00,-5
1016606449,15.5,2025-09-09 06:00:00,-5
1016611800,15.5,2025-09-09 06:15:00,-5
1016616660,15.5,2025-09-09 06:30:00,-5
1016621750,15.5,2025-09-09 06:45:00,-5
1016626777,15.6,2025-09-09 07:00:00,-5
1016631719,15.63,2025-09-09 07:15:00,-5
1016636703,15.7,2025-09-09 07:30:00,-5
1016641696,15.9,2025-09-09 07:45:00,-5
1016646678,16.0,2025-09-09 08:00:00,-5
1016651956,16.1,2025-09-09 08:15:00,-5
1016656816,16.2,2025-09-09 08:30:00,-5
1016661948,16.3,2025-09-09 08:45:00,-5
1016666987,16.5,2025-09-09 09:00:00,-5
1016672307,16.7,2025-09-09 09:15:00,-5
1016677299,16.9,2025-09-09 09:30:00,-5
1016682430,17.1,2025-09-09 09:45:00,-5
1016687788,17.3,2025-09-09 10:00:00,-5
1016693260,17.5,2025-09-09 10:15:00,-5
1016698860,17.6,2025-09-09 10:30:00,-5
1016704141,17.8,2025-09-09 10:45:00,-5
1016709250,18.0,2025-09-09 11:00:00,-5
1016714572,18.1,2025-09-09 11:15:00,-5
1016719734,18.4,2025-09-09 11:30:00,-5
1016724873,18.5,2025-09-09 11:45:00,-5
1016730042,18.6,2025-09-09 12:00:00,-5
1016735310,18.6,2025-09-09 12:15:00,-5
1016740405,18.6,2025-09-09 12:30:00,-5
1016745532,18.6,2025-09-09 12:45:00,-5
1016750897,18.6,2025-09-09 13:00:00,-5
1016756137,18.5,2025-09-09 13:15:00,-5
1016761322,18.5,2025-09-09 13:30:00,-5
1016766439,18.5,2025-09-09 13:45:00,-5
1016771699,18.5,2025-09-09 14:00:00,-5
1016777143,18.5,2025-09-09 14:15:00,-5
1016782253,18.5,2025-09-09 14:30:00,-5
1016787684,18.5,2025-09-09 14:45:00,-5
1016792674,18.5,2025-09-09 15:00:00,-5
1016798070,18.4,2025-09-09 15:15:00,-5
1016803296,18.4,2025-09-09 15:30:00,-5
1016808647,18.4,2025-09-09 15:45:00,-5
1016813782,18.4,2025-09-09 16:00:00,-5
1016819019,18.4,2025-09-09 16:15:00,-5
1016824034,18.4,2025-09-09 16:30:00,-5
1016829352,18.3,2025-09-09 16:45:00,-5
1016834293,18.3,2025-09-09 17:00:00,-5
1016839614,18.2,2025-09-09 17:15:00,-5
1016844724,18.2,2025-09-09 17:30:00,-5
1016849835,18.2,2025-09-09 17:45:00,-5
1016855170,18.1,2025-09-09 18:00:00,-5
1016860531,18.1,2025-09-09 18:15:00,-5
1016865597,18.0,2025-09-09 18:30:00,-5
1016871015,18.0,2025-09-09 18:45:00,-5
1016876068,17.9,2025-09-09 19:00:00,-5
1016881328,17.9,2025-09-09 19:15:00,-5
1016886467,17.8,2025-09-09 19:30:00,-5
1016891609,17.8,2025-09-09 19:45:00,-5
1016896846,17.8,2025-09-09 20:00:00,-5
1016902059,17.7,2025-09-09 20:15:00,-5
1016907063,17.7,2025-09-09 20:30:00,-5
1016912203,17.7,2025-09-09 20:45:00,-5
1016917227,17.6,2025-09-09 21:00:00,-5
1016922419,17.6,2025-09-09 21:15:00,-5
1016927569,17.6,2025-09-09 21:30:00,-5
1016932607,17.6,2025-09-09 21:45:00,-5
1016937849,17.6,2025-09-09 22:00:00,-5
1016943357,17.6,2025-09-09 22:15:00,-5
1016948339,17.6,2025-09-09 22:30:00,-5
1016953670,17.6,2025-09-09 22:45:00,-5
1016958728,17.6,2025-09-09 23:00:00,-5
1016964005,17.57,2025-09-09 23:15:00,-5
1016968955,17.52,2025-09-09 23:30:00,-5
1016974010,17.5,2025-09-09 23:45:00,-5
1016979033,17.5,2025-09-10 00:00:00,-5
1016984345,17.5,2025-09-10 00:15:00,-5
1016989331,17.5,2025-09-10 00:30:00,-5
1016994396,17.5,2025-09-10 00:45:00,-5
1016999420,17.5,2025-09-10 01:00:00,-5
1017004674,17.5,2025-09-10 01:15:00,-5
1017009785,17.5,2025-09-10 01:30:00,-5
1017014859,17.5,2025-09-10 01:45:00,-5
1017020127,17.5,2025-09-10 02:00:00,-5
1017026007,17.5,2025-09-10 02:15:00,-5
1017030976,17.5,2025-09-10 02:30:00,-5
1017036345,17.5,2025-09-10 02:45:00,-5
1017041412,17.5,2025-09-10 03:00:00,-5
1017046584,17.5,2025-09-10 03:15:00,-5
1017051631,17.5,2025-09-10 03:30:00,-5
1017056803,17.5,2025-09-10 03:45:00,-5
1017061787,17.5,2025-09-10 04:00:00,-5
1017067168,17.5,2025-09-10 04:15:00,-5
1017072173,17.5,2025-09-10 04:30:00,-5
1017077231,17.4,2025-09-10 04:45:00,-5
1017082204,17.4,2025-09-10 05:00:00,-5
1017087524,17.4,2025-09-10 05:15:00,-5
1017092626,17.3,2025-09-10 05:30:00,-5
1017097641,17.3,2025-09-10 05:45:00,-5
1017102902,17.3,2025-09-10 06:00:00,-5
1017108218,17.3,2025-09-10 06:15:00,-5
1017113836,17.3,2025-09-10 06:30:00,-5
1017118499,17.3,2025-09-10 06:45:00,-5
1017123598,17.3,2025-09-10 07:00:00,-5
1017128765,17.3,2025-09-10 07:15:00,-5
1017133736,17.3,2025-09-10 07:30:00,-5
1017138851,17.3,2025-09-10 07:45:00,-5
1017144001,17.32,2025-09-10 08:00:00,-5
1017149260,17.4,2025-09-10 08:15:00,-5
1017154335,17.4,2025-09-10 08:30:00,-5
1017159473,17.4,2025-09-10 08:45:00,-5
1017164569,17.4,2025-09-10 09:00:00,-5
1017169780,17.5,2025-09-10 09:15:00,-5
1017175058,17.5,2025-09-10 09:30:00,-5
1017180084,17.55,2025-09-10 09:45:00,-5
1017185369,17.6,2025-09-10 10:00:00,-5
1017190841,17.6,2025-09-10 10:15:00,-5
1017196399,17.7,2025-09-10 10:30:00,-5
1017201807,17.7,2025-09-10 10:45:00,-5
1017206896,17.7,2025-09-10 11:00:00,-5
1017212165,17.7,2025-09-10 11:15:00,-5
1017217327,17.7,2025-09-10 11:30:00,-5
1017222400,17.8,2025-09-10 11:45:00,-5
1017227665,17.8,2025-09-10 12:00:00,-5
1017232910,17.8,2025-09-10 12:15:00,-5
1017237987,17.8,2025-09-10 12:30:00,-5
1017243189,17.8,2025-09-10 12:45:00,-5
1017248348,17.8,2025-09-10 13:00:00,-5
1017253654,17.8,2025-09-10 13:15:00,-5
1017258780,17.9,2025-09-10 13:30:00,-5
1017263898,17.9,2025-09-10 13:45:00,-5
1017269303,18.0,2025-09-10 14:00:00,-5
1017274667,18.0,2025-09-10 14:15:00,-5
1017279759,18.0,2025-09-10 14:30:00,-5
1017285201,18.0,2025-09-10 14:45:00,-5
1017290407,18.0,2025-09-10 15:00:00,-5
1017295780,18.0,2025-09-10 15:15:00,-5
1017300831,18.1,2025-09-10 15:30:00,-5
1017306005,18.2,2025-09-10 15:45:00,-5
1017311281,18.2,2025-09-10 16:00:00,-5
1017316468,18.2,2025-09-10 16:15:00,-5
1017321534,18.3,2025-09-10 16:30:00,-5
1017326660,18.3,2025-09-10 16:45:00,-5
1017331695,18.3,2025-09-10 17:00:00,-5
1017337038,18.3,2025-09-10 17:15:00,-5
1017342151,18.3,2025-09-10 17:30:00,-5
1017347289,18.3,2025-09-10 17:45:00,-5
1017352509,18.3,2025-09-10 18:00:00,-5
1017358019,18.22,2025-09-10 18:15:00,-5
1017363087,18.2,2025-09-10 18:30:00,-5
1017368338,18.2,2025-09-10 18:45:00,-5
1017373431,18.2,2025-09-10 19:00:00,-5
1017378593,18.2,2025-09-10 19:15:00,-5
1017383842,18.2,2025-09-10 19:30:00,-5
1017388979,18.2,2025-09-10 19:45:00,-5
1017394041,18.2,2025-09-10 20:00:00,-5
1017399363,18.2,2025-09-10 20:15:00,-5
1017404400,18.1,2025-09-10 20:30:00,-5
1017409508,18.1,2025-09-10 20:45:00,-5
1017414530,18.1,2025-09-10 21:00:00,-5
1017419793,18.1,2025-09-10 21:15:00,-5
1017424868,18.1,2025-09-10 21:30:00,-5
1017429957,18.1,2025-09-10 21:45:00,-5
1017435162,18.0,2025-09-10 22:00:00,-5
1017440559,18.0,2025-09-10 22:15:00,-5
1017445568,18.0,2025-09-10 22:30:00,-5
1017450859,18.0,2025-09-10 22:45:00,-5
1017455861,18.0,2025-09-10 23:00:00,-5
1017461044,17.95,2025-09-10 23:15:00,-5
1017466151,17.9,2025-09-10 23:30:00,-5
1017471269,17.9,2025-09-10 23:45:00,-5
1017476344,17.9,2025-09-11 00:00:00,-5
1017481614,17.9,2025-09-11 00:15:00,-5
1017486658,17.9,2025-09-11 00:30:00,-5
1017491734,17.9,2025-09-11 00:45:00,-5
1017496734,17.9,2025-09-11 01:00:00,-5
1017502197,17.9,2025-09-11 01:15:00,-5
1017507358,17.8,2025-09-11 01:30:00,-5
1017512410,17.8,2025-09-11 01:45:00,-5
1017517671,17.8,2025-09-11 02:00:00,-5
1017522982,17.8,2025-09-11 02:15:00,-5
1017528053,17.8,2025-09-11 02:30:00,-5
1017533315,17.8,2025-09-11 02:45:00,-5
1017538376,17.8,2025-09-11 03:00:00,-5
1017543620,17.8,2025-09-11 03:15:00,-5
1017548752,17.8,2025-09-11 03:30:00,-5
1017553829,17.8,2025-09-11 03:45:00,-5
1017558926,17.7,2025-09-11 04:00:00,-5
1017564203,17.7,2025-09-11 04:15:00,-5
1017569187,17.7,2025-09-11 04:30:00,-5
1017574229,17.7,2025-09-11 04:45:00,-5
1017578998,17.6,2025-09-11 05:00:00,-5
1017584215,17.6,2025-09-11 05:15:00,-5
1017589256,17.6,2025-09-11 05:30:00,-5
1017594343,17.5,2025-09-11 05:45:00,-5
1017599574,17.5,2025-09-11 06:00:00,-5
1017604958,17.5,2025-09-11 06:15:00,-5
1017609983,17.4,2025-09-11 06:30:00,-5
1017615177,17.5,2025-09-11 06:45:00,-5
1017620256,17.5,2025-09-11 07:00:00,-5
1017625538,17.6,2025-09-11 07:15:00,-5
1017630686,17.6,2025-09-11 07:30:00,-5
1017635780,17.7,2025-09-11 07:45:00,-5
1017640846,17.8,2025-09-11 08:00:00,-5
1017646072,17.9,2025-09-11 08:15:00,-5
1017651209,18.0,2025-09-11 08:30:00,-5
1017656419,18.1,2025-09-11 08:45:00,-5
1017661595,18.2,2025-09-11 09:00:00,-5
1017666873,18.3,2025-09-11 09:15:00,-5
1017672175,18.4,2025-09-11 09:30:00,-5
1017677270,18.4,2025-09-11 09:45:00,-5
1017682649,18.6,2025-09-11 10:00:00,-5
1017688212,18.7,2025-09-11 10:15:00,-5
1017693634,19.0,2025-09-11 10:30:00,-5
1017699037,19.0,2025-09-11 10:45:00,-5
1017704214,19.3,2025-09-11 11:00:00,-5
1017709517,19.4,2025-09-11 11:15:00,-5
1017714813,19.6,2025-09-11 11:30:00,-5
1017719996,19.6,2025-09-11 11:45:00,-5
1017725232,19.5,2025-09-11 12:00:00,-5
1017730488,19.5,2025-09-11 12:15:00,-5
1017735855,19.5,2025-09-11 12:30:00,-5
1017740923,19.6,2025-09-11 12:45:00,-5
1017746053,19.6,2025-09-11 13:00:00,-5
1017751476,19.6,2025-09-11 13:15:00,-5
1017756824,19.7,2025-09-11 13:30:00,-5
1017761999,19.7,2025-09-11 13:45:00,-5
1017767410,19.7,2025-09-11 14:00:00,-5
